kẻ khó,harder
kẻ ô,Owners
kẻ trộm,thief
kẻ vạch,line
kẽ,interweave
kẽ hở,Loophole
kẽ nách,armpit
ké,what
ké né,nausea
kẹ,bug
kéc,kéc
kem,kem
kem cây,ice cream
kem cốc,ice cream cup
kem que,KEM THAT
kèm,accompany
kèm cặp,mentoring
kèm nhèm,accompanied
kẽm,zinc
kém,least
kém cạnh,inferior
kém cỏi,inferiority
kém mắt,inferior
kém tai,inferiority
kém vế,inferiority
ken,ken
ken két,ken two
kèn,trumpet
kèn bầu,horn
kèn cựa,trumpet
kèn đôi,double trumpet
kèn hát,phonograph
kèn kẹt,jam
kèn loa,trumpet
kèn trống,trumpet
kén,cocoon
kén chọn,choose
keng,wide
keng keng,keng keng
kẻng,gigantic
keo,keo
keo bẩn,dirty glue
keo cú,curmudgeon
keo kiệt,scrimp
keo lận,glue
keo sơn,glue
kèo,handicap
kèo cò,trigger
kèo kẹo,candy
kèo nèo,rafters
kẻo,lest
kẻo mà,lest
kẻo nữa,lest again
kẻo rồi,lest
kẽo kẹt,jam
kéo,drag
kéo bè,raft
kéo bộ,scissors
kéo cánh,scissor
kéo co,Tug
kéo cưa,saw
kéo dài,lengthen
kéo lê,drag
kẹo,candy
kép,picture
kép hát,picture well
kẹp,clip
két,two
kẹt,stuck
kê,list
kê cứu,rescue
kê đơn,prescription
kê khai,declaration
kề,adjacent
kề cà,adjacent
kể,tell
kể chi,Tell Chi
kể lể,recitation
kể ra,tell
kể trên,above
kế,next
kế cận,adjacent
kế chân,footstep
kế đến,next
kế hiền,Ke Hien
kế hoạch,plan
kế hoạch hóa,planning
kế mẫu,sample
kế nghiệp,successive
kế tập,gather
kế thế,site
kế thiếp,dedicated
kế thừa,inheritance
kế tiếp,next
kế toán,accountant
kế tục,Succession
kế tự,Ke Tu
kế vị,heir
kệ,shelf
kệ thây,shelves
kệ xác,shelf
kếch,Kech
kếch xù,hefty
kệch,shelf
kềm,grip
kên kên,Ken Ken
kền,nickel
kền kền,vulture
kênh,channels
kênh kiệu,palace
kềnh,bulky
kềnh càng,massive
kềnh kệnh,cumbersome
kễnh,kid
kệnh,puffy
kết,conclude
kết án,judge
kết bạn,make friend
kết băng,braided
kết cấu,structure
kết cục,in the end
kết duyên,marriage
kết đoàn,solidarity
kết giao,associate
kết hôn,get married
kết hợp,combine
kết liễu,finish off
kết luận,conclusion
kết mạc,conjunctiva
kết nạp,admission
kết nghĩa,twinning
kết oán,accountant
kết quả,result
kết tầng,layer
kết thúc,end
kết tinh,crystallize
kết toán,mathematical
kết tóc,hair
kết tủa,Precipitation
kết xã,conjunction
kêu,sounding
kêu ca,complain
kêu cầu,call
kêu cứu,appeal
kêu gào,scream
kêu gọi,call
kêu la,shout
kêu nài,claim
kêu oan,complain
kêu van,moan
kêu vang,chime
kêu xin,call
kều,adjacent
kha khá,enough
khà,khach
khả ái,endearing
khả dĩ,impossible
khả kính,respectable
khả năng,ability
khả nghi,suspicious
khả ố,infamous
khả quan,positive
khả thi,Feasibility
khả thủ,capable
khả ước,wish
khá,rather
khá giả,wealthier
khác,other
khác biệt,distinctive
khác chi,other chi
khác gì,different
khác nào,else
khác thường,abnormal
khác xa,far away
khạc,cough
khạc nhổ,to spit
khách,guest
khách địa,guest
khách hàng,client
khách khí,guest
khách khứa,guest
khách nợ,Debt guest
khách quan,objective
khách sạn,hotel
khách sáo,formal
khách thể,guest
khách tình,Tinh Tinh
khai,declare
khai ấn,seal
khai báo,declare
khai bút,pens
khai chiến,war
khai diễn,exploit
khai đao,blade
khai giảng,Opening
khai hạ,declare
khai hấn,openly
khai hoa,Hoa Hoa
khai hỏa,Fire
khai hóa,open
khai hoang,reclamation
khai học,study
khai hội,council
khai huyệt,acupuncture point
khai khẩn,exploit
khai khẩu,speech
khai khoáng,extractive
khai mạc,opening
khai mào,crest
khai mỏ,mine
khai mù,blind
khai phá,reclaim
khai phóng,release
khai phục,recover
khai phương,Khai Phuong
khai quang,extractive
khai quật,excavation
khai quốc,declaration
khai sáng,Enlighten
khai sanh,birth
khai sinh,Birth
khai sơn,solve
khai tâm,Khai Tam
khai thác,exploit
khai thiên lập địa,Khai Thien established
khai thông,canalize
khai triển,development
khai trừ,deduction
khai trương,open
khai trường,school
khai tử,death
khai vị,Appetizer
khai xuân,opening spring
khải ca,Revelation
khải hoàn,triumphal
khải hoàn ca,paean
khải hoàn môn,Revelation
khái,concept
khái huyết,blood
khái luận,treatise
khái niệm,concept
khái quát,general
khái quát hóa,generalize
kham,kham
kham khổ,miserable
khảm,mosaic
khám,examination
khám bệnh,medical examination
khám đường,penitentiary
khám nghiệm,examination
khám phá,discover
khám xét,search
khan,khan
khan hiếm,rare
khàn,hoarse
khàn khàn,hoarseness
khản,loud
khản cổ,hoarse
khản tiếng,hoarse
khán,audience
khán đài,stand
khán giả,audience
khán hộ,audience
khán thủ,audience
khang an,that
khang cát,Khang Cat
khang cường,Khang Cuong
khang khác,other Khang
khang khảng,Khang Khang
khang kháng,Khang Khang
khang kiện,Khang Kien
khang ninh,Khang Ninh
khang trang,condition
khảng khái,conceptuality
kháng,resist
kháng án,appeal
kháng cáo,appeal
kháng chiến,Resistance
kháng cự,resist
kháng độc tố,antitoxin
kháng nghị,protest
kháng nguyên,antigen
kháng nhiễm,resistant
kháng sinh,antibiotic
kháng thể,antibody
khạng nạng,crutch
khanh,Khanh
khanh khách,guest
khanh tướng,khanh general
khảnh,slender
khảnh ăn,Eat
khánh,Independence
khánh chúc,Khanh Chuc
khánh hạ,Khanh Ha
khánh kiệt,Khanh Kiet
khánh tận,bankrupt
khánh thành,inaugurate
khánh tiết,festivities
khao,khao
khao binh,Khao Binh
khao khát,longing
khao quân,Khao Quan
khao thưởng,prize
khao vọng,desperate
khảo,check
khảo chứng,evidence
khảo cổ,Archaeologists
khảo cổ học,archeology
khảo của,of the
khảo cứu,research
khảo dị,heterosexual
khảo đính,check
khảo hạch,test
khảo khóa,lock
khảo quan,judgment
khảo sát,survey
khảo thí,test
khảo thích,test
khảo tra,check
kháo,whisper
kháp,khau
khạp,staggering
khát,thirsty
khát khao,passion
khát máu,Blood thirsty
khát nước,thirsty
khát sữa,dairy
khát vọng,hunger
khau,shoes
kháu,cute
kháu khỉnh,cute
khay,tray
khay đèn,lamp tray
khay nước,water tray
kháy,snap
khắc,notch
khắc bạc,silver
khắc khoải,anxious
khắc khổ,austere
khắc kỷ,stoic
khắc nghiệt,hard
khắc phục,overcome
khắc sâu,inculcate
khặc khừ,unmatched
khăm,ill-smelling
khăm khắm,Kham Kham
khẳm,jocolua
khắm,khach
khắm lặm,crooked
khăn,towel
khăn áo,towel
khăn ăn,napkin
khăn chế,turban
khăn chữ nhân,turban
khăn chữ nhất,turban
khăn đầu rìu,ax head towel
khăn đẹp,beautiful towel
khăn gói,package
khăn gỗ,wood towels
khăn khẳn,towel
khăn mỏ quạ,tip
khăn mùi soa,handkerchief
khăn ngang,horizontal
khăn quàng,bib
khăn quàng cổ,scarf
khăn san,Towel San
khăn tay,handkerchief
khăn tày rế,Towel
khăn tày vố,Towel
khăn trắng,White towel
khăn tua,tassel
khăn vành dây,turban
khăn vuông,square
khăn xếp,folded towel
khẳn,lam
khẳn tính,struggling
khăng,insists
khăng khăng,persistent
khăng khít,close
khẳng định,confirm
khẳng kheo,stilt
khẳng khiu,spindly
khắp,alloy
khắp cả,all
khắp mặt,all over the face
khắt khe,strict
khấc,khac
khâm liệm,shroud
khâm mạng,nuncio
khâm phục,admirable
khâm sai,wrong
khâm sứ,ambassador
khâm thiên giám,Kham Thien Giam
khẩn,urgent
khẩn cấp,emergency
khẩn cầu,pray
khẩn điền,urgent
khẩn hoang,wild
khẩn khoản,supplicate
khẩn thiết,urgency
khẩn trương,Hurry up
khẩn yếu,important
khấn,pray
khấn khứa,pray
khấn vái,pray
khấp kha khấp khểnh,Kha Kha crooked
khấp khểnh,jolty
khấp khởi,Khoi Khoi
khập khà khập khiễng,limp
khập khiễng,lame
khất,beggar
khất âm dương,Yin and Yang
khất khứa,beggar
khất lần,beggar
khất nợ,arrears
khất thực,alms
khâu,sew
khâu díu,stitch
khâu đột,sudden
khâu lược,combing
khâu trần,Khau Tran
khâu vá,Sewing
khâu vắt,squeeze
khẩu,speech
khẩu chao,gate
khẩu chiếm,speech
khẩu cung,interrogated
khẩu đầu,head
khẩu độ,aperture
khẩu đội,fleet
khẩu hiệu,slogan
khẩu khí,air
khẩu ngữ,speaking language
khẩu phần,Ration
khẩu tài,gate
khẩu trang,face mask
khẩu truyền,speech
khẩu vị,taste
khấu,stage
khấu đầu,first stage
khấu đuôi,tail
khấu hao,Depreciation
khấu trừ,deduct
khẩy,waver
khe,khe
khe khắt,strict
khe khẽ,gently
khè,wheezy
khè khè,wheeze
khẽ,gently
khé cổ,neck
khẹc,khcc
khem,khem
khen,praise
khen ngợi,praise
khen thưởng,Bonus
khèn,khèn
kheo khéo,cleverly
kheo khư,stilts
khéo,skillful
khéo đấy,That is clever
khéo ghét,Smart disgusting
khéo khỉ,Smart monkey
khéo léo,skillful
khéo tay,dexterity
khép,close
khép nép,subservient
khét,burnt
khét lèn lẹt,burnt
khét lẹt,burnt
khét mò,burnt
khét mù,blind
khét tiếng,notorious
khê,Khe
khề khà,khach
khế,star fruit
khế cơm,star fruit
khế ước,indenture
khệ nệ,disagree
khênh,rag
khểnh,crooked
khệnh khạng,cute
khêu,subtle
khêu gan,liver
khêu gợi,provocative
khều,desirably
khi,when the
khi không,When not
khi khu,When the area
khi mạn,When chronic
khi nào,when
khi nên,When it should be
khi quân,When Quan
khi trá,when
khi trước,before
khi xưa,back then
khì,Hey
khì khì,Hey
khỉ,monkey
khỉ cộc,monkey
khỉ già,old monkey
khỉ gió,Damn it
khí,gas
khí bẩm,gas
khí cầu,balloon
khí cầu máy,gasbag
khí chất,temper
khí cốt,gas
khí cụ,tool
khí cục,gas
khí dụng,gas
khí độ,atmosphere
khí động học,aerodynamics
khí gió,wind
khí giới,weapon
khí hậu,climate
khí hậu học,climatology
khí hiếm,rare gas
khí huyết,Blood pressure
khí hư,discharge
khí kém,poor gas
khí khái,atmosphere
khí khổng,stomata
khí lực,vim
khí nhạc,instrument
khí nhân,weapon
khí nổ,explosive
khí phách,vigor
khí quản,windpipe
khí quyển,ozone
khí sắc,mood
khí sinh,vigor
khí tài,ammunition
khí than ướt,wet charcoal
khí thế,enthuasiasm
khí tiết,gas
khí tĩnh học,aerostatics
khí trơ,inert gas
khí trời,atmosphere
khí tượng,meteorology
khí tượng học,Meteorology
khí vật,gas
khí vị,taste
khía,pleasure
khía cạnh,side
khích,encourage
khích bác,encourage you
khích động,stir
khích lệ,encourage
khiêm,humble
khiêm nhường,modest
khiêm nhượng,humility
khiêm tốn,humble
khiếm diện,default
khiếm khuyết,defects
khiếm nhã,impolite
khiên,shield
khiền,mood
khiển hứng,inspire
khiển muộn,late -control
khiển trách,reprimand
khiến,cause
khiêng,carriage
khiêng vác,carry
khiễng,while
khiếp,horrified
khiếp đảm,dismay
khiếp nhược,bloodless
khiếp sợ,fear
khiếp vía,horripilation
khiêu chiến,duel
khiêu dâm,pornography
khiêu hấn,gratifying
khiêu khích,provocative
khiêu vũ,dance
khiếu,aptitude
khiếu nại,complain
khiếu oan,unjust
khiếu tố,complaint
khin khít,tight
khìn khịt,sniffle
khinh,disdain
khinh bạc,disdain
khinh bỉ,scornful
khinh dể,disrespectful
khinh khi,despise
khinh khí,hydrogen
khinh khí cầu,hot air balloon
khinh khích,disdain
khinh khỉnh,contemptuously
khinh kỵ,disdain
khinh mạn,disdainful
khinh miệt,scorn
khinh nhờn,greasy
khinh quân,disdain
khinh rẻ,disdain
khinh suất,rash
khinh thị,disdain
khinh thường,contemptuous
khít,close
khít khịt,tight
khịt,sniff
khíu,qiu
kho,settle
kho bạc,Treasury
kho đụn,warehouse
kho khó,difficulty
kho tàng,Storage
khò khè,wheezing
khò khò,z.z.z
khó,difficult
khó bảo,restive
khó chịu,uncomfortable
khó chơi,hard play
khó coi,unsightly
khó dạy,hard-teached
khó dễ,easy
khó khăn,difficult
khó lòng,hard -to -end
khó nghe,disadvantaged
khó nghĩ,ticklish
khó ngửi,hard to smell
khó nhai,chewy
khó nhằn,tough
khó nhọc,toilsome
khó nói,hard to say
khó nuốt,difficulty swallowing
khó ở,difficulty
khó thở,shortness of breath
khó thương,forbidding
khó tính,grumpy
khó trôi,hard -to -go
khoa,department
khoa bảng,academics
khoa cử,faculty
khoa danh,science
khoa đại,turgid
khoa đẩu,science
khoa giáp,armor
khoa hoạn,scientific
khoa học,science
khoa học thực nghiệm,Experimental science
khoa học trừu tượng,Abstract science
khoa học tự nhiên,natural Sciences
khoa học ứng dụng,Application Science
khoa học viễn tưởng,Science Fiction
khoa học xã hội,social science
khoa mục,department
khoa trương,show off
khoa trường,science
khoa trưởng,dean
khỏa,nude
khỏa thân,nude
khỏa tử,death
khóa,lock up
khóa chuông,bell lock
khóa chữ,lock
khóa luận,Study
khóa sinh,lock
khóa tay,handcuffs
khóa trình,lock
khoác,coat
khoác lác,brag
khoác tay,arm in arm
khoai,potato
khoai chuối,potato
khoai dong,potato
khoai lang,Yam
khoai lim,sweet potato
khoai môn,Taro
khoai nghệ,potato
khoai nước,potato
khoai sáp,potato
khoai sọ,Taro
khoai tây,potato
khoai vạc,Potatoes
khoái,pleasure
khoái cảm,pleasure
khoái chá,pleasure
khoái chí,amused
khoái hoạt,hilarious
khoái lạc,pleasure
khoái trá,delighted
khoan,drill
khoan dung,tolerant
khoan đã,wait
khoan hòa,drill
khoan hồng,munificent
khoan hỡi hồ khoan,"Wait, drilling lake"
khoan khoái,comfortable
khoan khoan,drill
khoan nhượng,tolerance
khoan tay,hand drill
khoan thai,deliberate
khoan thứ,tolerate
khoản,clarify
khoản đãi,treat
khoán,contract
khoán trắng,whiten
khoang,cavity
khoảng,about
khoảng cách,distance
khoảng chừng,about
khoảng khoát,roomy
khoảng không,space
khoáng,mineral
khoáng chất,mineral
khoáng dã,wild
khoáng dật,mineral
khoáng đãng,abundant
khoáng đạt,enclosure
khoáng địa,mineral
khoáng học,mineral
khoáng sản,mineral
khoáng vật,mineral
khoáng vật học,mineralogy
khoanh,circled
khoanh bí,Copy
khoanh tay,crossed arms
khoanh vùng,zoning
khoảnh,moments
khoảnh độc,poisonous
khoảnh khắc,moment
khoảnh khoái,pleasure
khoát,dexterity
khoát đạt,decisive
khoáy,jeopardous
khoăm,plastic
khoăm khoăm,warehouse
khoằm,cringe
khoắng,rag
khóc,cry
khóc lóc,crying
khóc mướn,hire
khóc than,cry
khóc thầm,crying
khoe,showing off
khoe khoang,brag
khoe mẽ,show off
khoẻ,strong
khỏe khắn,healthy
khỏe mạnh,strong
khóe,corner
khoé,tone
khoeo,ride
khoèo,bow
khoét,cut
khỏi,remove
khói,smoke
khói đèn,lampblack
khói lửa,fire
khom,
khom khom,khom khom
khòm khòm,stir
khóm,pineapple
khọm,cumulative
khọm già,Old
khô,dried
khô cạn,dry
khô cằn,dry
khô dầu,oil dry
khô đét,dry
khô héo,wither
khô khan,dry
khô khốc,dry
khô không khốc,dry
khô mộc,dried
khô ráo,dry
khổ,miserable
khổ chiến,miserable
khổ chủ,suffering
khổ cực,hardships
khổ dịch,miserable
khổ độc,poisonous
khổ hạnh,ascetic
khổ hình,miserable
khổ học,miserable
khổ mặt,miserable
khổ não,khổ no
khổ người,miserable
khổ nhục,humiliation
khổ quá,so miserable
khổ sai,miserable
khổ sâm,ginseng
khổ sở,miserable
khổ tâm,mental suffering
khổ tận cam lai,Suffering to orange
khổ thân,poor me
khố,loincloth
khố bao,loincloth
khố bện,loincloth
khố dây,loincloth
khố đỏ,red loincloth
khố lục,Loan
khố rách áo ôm,loincloths torn shirt
khố vàng,yellow loincloth
khố xanh,green loincloth
khốc hại,pest
khốc liệt,intense
khôi giáp,armor
khôi hài,funny
khôi khoa,Khoi Khoa
khôi ngô,handsome
khôi nguyên,Laureate
khôi phục,restore
khối,unit
khối lượng,mass
khối tình,Love block
khối u,tumor
khôn,wise
khôn khéo,subtle
khôn khôn,wise
khôn lẽ,wise
khôn lớn,grow
khôn ngoan,wise
khôn thiêng,sacred
khôn xiết,overwhelming
khốn,miserable
khốn cùng,distress
khốn cực,miserable
khốn đốn,miserable
khốn khó,miserable
khốn khổ,miserable
khốn nạn,miserable
khốn nỗi,miserable
khốn quẫn,miserable
không,are not
không bào,non -cell
không chê được,can not criticize
không chiến,air
không chừng,perhaps
không dám,afraid
không dưng,unexpected
không đâu,No
không đổi,unchanged
không gian,space
không hề,no problem
không khí,atmosphere
không kích,airborne
không lực,airy
không những,not only
không phận,airspace
không quân,air Force
không sao,no problem
không tập,non -practice
không thể,can not
không tiền khoáng hậu,unprecedented
không trung,space
không tưởng,impossible
không vận,airborne
khổng giáo,Confucianism
khổng lồ,huge
khổng tước,Phoenix
khống,fuck
khống cáo,fox
khống chế,control
khống chỉ,indicator
khờ,imbecile
khờ dại,foolish
khờ khạo,silly
khờ khĩnh,foolish
khớ,unkempt
khơi,indicator
khơi chừng,extemon
khơi mào,trigger
khởi binh,start
khởi công,start
khởi đầu,start
khởi điểm,starting point
khởi động,boot
khởi hành,start
khởi hấn,arousal
khởi loạn,insurgent
khởi nghĩa,revolutionary
khởi nguyên,start
khởi phát,onset
khởi sắc,flourishes
khởi sơ,initialize
khởi sự,begin
khởi thảo,elaborate
khởi thủy,Khoi Thuy
khởi xướng,Start up
khớp,joint
khớp xương,Bone joint
khu,area
khu biệt,Segregation
khu trú,local
khu trục,destroyer
khu trừ,minus zone
khu ủy,Party Committee
khu ủy viên,Commissioner
khu vực,area
khu xử,trial
khù khờ,Stupid
khù khụ,Cough
khú,haggard
khụ,cough
khua,The village
khuân,cube
khuân vác,porters
khuất,hidden
khuất bóng,shadow
khuất khúc,Khuat Khuc
khuất mắt,Out of sight
khuất mặt,hidden
khuất nẻo,hidden
khuất nhục,humiliation
khuất núi,mountain
khuất phục,overpower
khuất tất,hidden
khuất thân,body
khuất tiết,hidden
khuây,hall
khuây khỏa,entertain
khuấy,stirred
khuấy rối,puppet
khúc,segment
khúc chiết,precise
khúc côn cầu,hockey
khúc kha khúc khích,Kha Kha Kha Kha
khúc khích,giggle
khúc khuỷu,bend
khúc nhôi,huh
khúc xạ,refraction
khục,cough
khuê các,Khue the
khuê khổn,Khue miserable
khuê môn,Khue Mon
khuê nữ,female
khuê phòng,zenana
khuếch,amplify
khuếch đại,amplification
khuếch khoác,amplifier
khuếch tán,diffusive
khuếch trương,expansion
khui,cut open
khum,bed
khum khum,khum khum
khúm núm,obsequious
khung,frames
khung cảnh,scene
khung cửi,weaving looms
khung thành,goal
khùng,crazy
khủng bố,terrorism
khủng bố trắng,White terrorism
khủng hoảng,crisis
khủng hoảng chính trị,political crisis
khủng hoảng chu kỳ,Cycle crisis
khủng hoảng kinh tế,Economic Crisis
khủng hoảng nội các,Cabinet crisis
khủng hoảng thiếu,The crisis lacks
