Index,Target,Response
40,nhửng,"['như thể', 'như thường', 'như thuỵ', 'như trước', 'nhừ tử', 'nhũ tương', 'như tuồng', 'nhũ tương ảnh', 'như vầy', 'như vậy', 'nhú vị giác', 'như vợ chồng ngâu', 'như vợ chồng sam', 'như xưa', 'như xuân', 'như ý', 'như ý sở cầu', 'như ý, văn quân', 'nhu yếu', 'nhu yếu phẩm', 'nhựa', 'nhựa ankit', 'nhựa canađa', 'nhựa cánh kiến đỏ', 'nhựa đường', 'nhựa epoxi', 'nhựa gutta - pecca', 'nhựa kết', 'nhựa mủ', 'nhựa phenol - fomanđehit', 'nhựa sống', 'nhựa than đá', 'nhựa thiên nhiên', 'nhựa thông', 'nhựa tổng hợp', 'nhựa trao đổi ion', 'nhựa ure - fomanđehit', 'nhuần', 'nhuận', 'nhuận bút', 'nhuận đức', 'nhuần miệng', 'nhuần nhã', 'nhuần nhị', 'nhuần nhụy', 'nhuần nhuyễn', 'nhuận phú tân', 'nhuận sắc', 'nhuận sơn', 'nhuận trạch', 'nhuận tràng', 'nhuận trường', 'nhục', 'nhức', 'nhức đầu', 'nhục đậu khấu', 'nhục dục', 'nhục hình', 'nhục mạ', 'nhục mô', 'nhục nhã', 'nhúc nhắc', 'nhục nhằn', 'nhục nhãn nan tri', 'nhúc nhích', 'nhức nhói', 'nhức nhối', 'nhúc nhúc', 'nhức nửa đầu', 'nhức óc', 'nhục thể', 'nhuệ độ', 'nhuế dương', 'nhuệ khí', 'nhuế nhóa', 'nhúi', 'nhủi', 'nhúm', 'nhún', 'nhũn', 'nhủn', 'nhưn', 'nhún giật', 'nhún mềm', 'nhún mình', 'nhũn nhặn', 'nhún nhảy', 'nhún nhẩy', 'nhũn như con chi chi', 'nhũn nhùn', 'nhún nhường', 'nhún vai', 'nhũn xương', 'nhung', 'nhúng', 'nhũng', 'nhủng', 'nhưng', 'những', 'nhửng']"
40,nhuộm gram,"['nhuận trạch', 'nhuận tràng', 'nhuận trường', 'nhục', 'nhức', 'nhức đầu', 'nhục đậu khấu', 'nhục dục', 'nhục hình', 'nhục mạ', 'nhục mô', 'nhục nhã', 'nhúc nhắc', 'nhục nhằn', 'nhục nhãn nan tri', 'nhúc nhích', 'nhức nhói', 'nhức nhối', 'nhúc nhúc', 'nhức nửa đầu', 'nhức óc', 'nhục thể', 'nhuệ độ', 'nhuế dương', 'nhuệ khí', 'nhuế nhóa', 'nhúi', 'nhủi', 'nhúm', 'nhún', 'nhũn', 'nhủn', 'nhưn', 'nhún giật', 'nhún mềm', 'nhún mình', 'nhũn nhặn', 'nhún nhảy', 'nhún nhẩy', 'nhũn như con chi chi', 'nhũn nhùn', 'nhún nhường', 'nhún vai', 'nhũn xương', 'nhung', 'nhúng', 'nhũng', 'nhủng', 'nhưng', 'những', 'nhửng', 'những ai', 'nhưng chức', 'nhung kẻ', 'những là', 'nhũng lạm', 'nhưng mà', 'nhung mao ruột', 'những ngày phim', 'những người có họ trong phạm vi ba đời', 'những người cùng dòng máu về trực hệ', 'nhùng nhà nhùng nhằng', 'nhũng nha nhũng nhẵng', 'nhung nhăng', 'nhùng nhằng', 'nhũng nhẵng', 'nhủng nhẳng', 'nhũng nhiễu', 'nhụng nhịu', 'những như', 'nhung nhúc', 'nhưng nhức', 'nhung phục', 'nhúng tay', 'nhung trang', 'những tưởng', 'nhung y', 'nhuốc', 'nhược', 'nhược bằng', 'nhược cơ', 'nhược điểm', 'nhược hoá', 'nhuốc nhơ', 'nhược như', 'nhược thị', 'nhược tiểu', 'nhược trương', 'nhuôm', 'nhuốm', 'nhuộm', 'nhuộm âm tính', 'nhuộm áp suất', 'nhuộm azo không tan', 'nhuốm bệnh', 'nhuộm cổ truyền', 'nhuộm đen', 'nhuộm gia nhiệt khô', 'nhuộm gián đoạn', 'nhuộm gram']"
40,nic,"['những', 'nhửng', 'những ai', 'nhưng chức', 'nhung kẻ', 'những là', 'nhũng lạm', 'nhưng mà', 'nhung mao ruột', 'những ngày phim', 'những người có họ trong phạm vi ba đời', 'những người cùng dòng máu về trực hệ', 'nhùng nhà nhùng nhằng', 'nhũng nha nhũng nhẵng', 'nhung nhăng', 'nhùng nhằng', 'nhũng nhẵng', 'nhủng nhẳng', 'nhũng nhiễu', 'nhụng nhịu', 'những như', 'nhung nhúc', 'nhưng nhức', 'nhung phục', 'nhúng tay', 'nhung trang', 'những tưởng', 'nhung y', 'nhuốc', 'nhược', 'nhược bằng', 'nhược cơ', 'nhược điểm', 'nhược hoá', 'nhuốc nhơ', 'nhược như', 'nhược thị', 'nhược tiểu', 'nhược trương', 'nhuôm', 'nhuốm', 'nhuộm', 'nhuộm âm tính', 'nhuộm áp suất', 'nhuộm azo không tan', 'nhuốm bệnh', 'nhuộm cổ truyền', 'nhuộm đen', 'nhuộm gia nhiệt khô', 'nhuộm gián đoạn', 'nhuộm gram', 'nhuộm hoàn nguyên', 'nhuộm hoạt tính', 'nhuộm liên tục', 'nhuộm lưu hoá', 'nhuộm màu kim loại', 'nhuôm nhuôm', 'nhuộm phân tán', 'nhuồn', 'nhướn', 'nhướng', 'nhường', 'nhượng', 'nhường ấy', 'nhượng bạn', 'nhường bao', 'nhượng bộ', 'nhường bước', 'nhường cơm sẻ áo', 'nhượng địa', 'nhường lại', 'nhường lời', 'nhường nào', 'nhường nhịn', 'nhượng quyền thương mại', 'nhượng tống', 'nhút', 'nhụt', 'nhứt', 'nhựt', 'nhựt chánh', 'nhút nhát', 'nhựt ninh', 'nhuỵ', 'nhụy', 'nhuỵ chín trước', 'nhuyễn', 'nhuyễn thể', 'ni', 'nỉ', 'ni cô', 'ni long', 'ni lông', 'nỉ non', 'ni tơ', 'nia', 'nĩa', 'nỉa', 'niamây', 'nic']"
40,niên hoa,"['nhuộm gián đoạn', 'nhuộm gram', 'nhuộm hoàn nguyên', 'nhuộm hoạt tính', 'nhuộm liên tục', 'nhuộm lưu hoá', 'nhuộm màu kim loại', 'nhuôm nhuôm', 'nhuộm phân tán', 'nhuồn', 'nhướn', 'nhướng', 'nhường', 'nhượng', 'nhường ấy', 'nhượng bạn', 'nhường bao', 'nhượng bộ', 'nhường bước', 'nhường cơm sẻ áo', 'nhượng địa', 'nhường lại', 'nhường lời', 'nhường nào', 'nhường nhịn', 'nhượng quyền thương mại', 'nhượng tống', 'nhút', 'nhụt', 'nhứt', 'nhựt', 'nhựt chánh', 'nhút nhát', 'nhựt ninh', 'nhuỵ', 'nhụy', 'nhuỵ chín trước', 'nhuyễn', 'nhuyễn thể', 'ni', 'nỉ', 'ni cô', 'ni long', 'ni lông', 'nỉ non', 'ni tơ', 'nia', 'nĩa', 'nỉa', 'niamây', 'nic', 'nicaragoa', 'ních', 'nịch', 'nịch ái', 'ních ních', 'nichxơn r.', 'nicôba', 'nicotin', 'ni-cô-tin', 'nicôxia', 'nicrom', 'niệc', 'niêc chia', 'niệc nâu', 'niêc nghia', 'niêm', 'niềm', 'niệm', 'niêm cất', 'niêm dịch', 'niêm khuẩn', 'niêm luật', 'niêm mạc', 'niệm nghĩa', 'niềm nở', 'niêm phong', 'niêm phong bó, túi, hộp, bao tiền', 'niêm sơn', 'niềm tây', 'niềm tin', 'niềm tin sân khấu', 'niêm yết', 'niêm yết chứng khoán', 'niêm yết giá thuốc', 'niên', 'niền', 'niên biểu', 'niên canh', 'niên chế', 'niên đại', 'niên đại học', 'niên đại nhiệt phát quang', 'niên đại vòng cây', 'niên giám', 'niên hạn', 'niên hạn sử dụng', 'niên hạn sử dụng của xe ô tô', 'niên hiệu', 'niên hoa']"
40,ninh,"['niamây', 'nic', 'nicaragoa', 'ních', 'nịch', 'nịch ái', 'ních ních', 'nichxơn r.', 'nicôba', 'nicotin', 'ni-cô-tin', 'nicôxia', 'nicrom', 'niệc', 'niêc chia', 'niệc nâu', 'niêc nghia', 'niêm', 'niềm', 'niệm', 'niêm cất', 'niêm dịch', 'niêm khuẩn', 'niêm luật', 'niêm mạc', 'niệm nghĩa', 'niềm nở', 'niêm phong', 'niêm phong bó, túi, hộp, bao tiền', 'niêm sơn', 'niềm tây', 'niềm tin', 'niềm tin sân khấu', 'niêm yết', 'niêm yết chứng khoán', 'niêm yết giá thuốc', 'niên', 'niền', 'niên biểu', 'niên canh', 'niên chế', 'niên đại', 'niên đại học', 'niên đại nhiệt phát quang', 'niên đại vòng cây', 'niên giám', 'niên hạn', 'niên hạn sử dụng', 'niên hạn sử dụng của xe ô tô', 'niên hiệu', 'niên hoa', 'niên học', 'niên khóa', 'niên khoản', 'niên kỷ', 'niên lịch', 'niên phí', 'niên thiếu', 'niên trưởng', 'niên xỉ', 'niễng', 'niểng', 'niềng niễng', 'niepxơ j. n.', 'niệt', 'niết bàn', 'niêu', 'niêu cơm thạch sanh', 'niệu đạo', 'niệu học', 'niệu quản', 'nigiê', 'nigiêria', 'nigli p.', 'nijinxki v. f.', 'nikelin', 'niken', 'niken clorua', 'niken hiđroxit', 'niken nitrat', 'niken sunfat', 'nikôlai i', 'nikôlai ii', 'nikôlaut cudanut', 'nil', 'nilon', 'ni-lông', 'nimâye ôxca', 'nimrut', 'nin', 'nín', 'nín bặt', 'nín khe', 'nín lặng', 'nín nhịn', 'nín thin thít', 'nín thinh', 'nín thít', 'nín tiếng', 'ninh']"
40,ninh thành,"['niên hiệu', 'niên hoa', 'niên học', 'niên khóa', 'niên khoản', 'niên kỷ', 'niên lịch', 'niên phí', 'niên thiếu', 'niên trưởng', 'niên xỉ', 'niễng', 'niểng', 'niềng niễng', 'niepxơ j. n.', 'niệt', 'niết bàn', 'niêu', 'niêu cơm thạch sanh', 'niệu đạo', 'niệu học', 'niệu quản', 'nigiê', 'nigiêria', 'nigli p.', 'nijinxki v. f.', 'nikelin', 'niken', 'niken clorua', 'niken hiđroxit', 'niken nitrat', 'niken sunfat', 'nikôlai i', 'nikôlai ii', 'nikôlaut cudanut', 'nil', 'nilon', 'ni-lông', 'nimâye ôxca', 'nimrut', 'nin', 'nín', 'nín bặt', 'nín khe', 'nín lặng', 'nín nhịn', 'nín thin thít', 'nín thinh', 'nín thít', 'nín tiếng', 'ninh', 'nịnh', 'ninh an', 'ninh bình', 'nịnh bợ', 'ninh cơ', 'ninh đa', 'nịnh đầm', 'ninh diêm', 'ninh điền', 'ninh đông', 'ninh dương', 'ninh gia', 'ninh giang', 'nịnh gốc', 'ninh hà', 'ninh hải', 'ninh hiệp', 'ninh hoà', 'ninh hòa', 'nịnh hót', 'ninh hưng', 'ninh ích', 'ninh kháng', 'ninh lai', 'ninh lăng', 'ninh loan', 'ninh lộc', 'nịnh mụt', 'ninh mỹ', 'ninh nhất', 'ninh ních', 'nình nịch', 'nịnh nọt', 'ninh phong', 'ninh phú', 'ninh phúc', 'ninh phước', 'ninh quang', 'ninh quới', 'ninh sim', 'ninh sơ', 'ninh sơn', 'ninh tân', 'ninh tây', 'ninh thân', 'nịnh thần', 'ninh thắng', 'ninh thanh', 'ninh thành']"
40,niutơn - laibnit (công thức),"['nín tiếng', 'ninh', 'nịnh', 'ninh an', 'ninh bình', 'nịnh bợ', 'ninh cơ', 'ninh đa', 'nịnh đầm', 'ninh diêm', 'ninh điền', 'ninh đông', 'ninh dương', 'ninh gia', 'ninh giang', 'nịnh gốc', 'ninh hà', 'ninh hải', 'ninh hiệp', 'ninh hoà', 'ninh hòa', 'nịnh hót', 'ninh hưng', 'ninh ích', 'ninh kháng', 'ninh lai', 'ninh lăng', 'ninh loan', 'ninh lộc', 'nịnh mụt', 'ninh mỹ', 'ninh nhất', 'ninh ních', 'nình nịch', 'nịnh nọt', 'ninh phong', 'ninh phú', 'ninh phúc', 'ninh phước', 'ninh quang', 'ninh quới', 'ninh sim', 'ninh sơ', 'ninh sơn', 'ninh tân', 'ninh tây', 'ninh thân', 'nịnh thần', 'ninh thắng', 'ninh thanh', 'ninh thành', 'ninh thạnh', 'ninh thạnh lợi', 'nịnh thích', 'ninh thọ', 'ninh thới', 'ninh thuận', 'ninh thượng', 'ninh thuỷ', 'ninh tiến', 'nịnh tính', 'ninh tốn', 'ninh trung', 'nịnh tử', 'ninh vân', 'ninh văn', 'ninh xá', 'ninh xuân', 'ninhiđrin', 'ninivơ', 'niobi', 'níp', 'nít', 'nịt', 'nitơ', 'ni-tơ', 'nitơ đioxit', 'nitơ huyết', 'nitơ lỏng', 'nitơ pentoxit', 'ni-tơ-rát', 'nitramon', 'nitrat', 'nitrat hoá', 'nitro hoá', 'nitrobenzen', 'nitroglixerin', 'nitrophenol', 'nitrophotka', 'nitroxenlulozơ', 'nitrua', 'nitsơ f.', 'níu', 'níu áo', 'niu đêli', 'niu yooc', 'niu zilân', 'niuê', 'niu-tơn', 'niutơn - laibnit (công thức)']"
40,no ên,"['ninh thanh', 'ninh thành', 'ninh thạnh', 'ninh thạnh lợi', 'nịnh thích', 'ninh thọ', 'ninh thới', 'ninh thuận', 'ninh thượng', 'ninh thuỷ', 'ninh tiến', 'nịnh tính', 'ninh tốn', 'ninh trung', 'nịnh tử', 'ninh vân', 'ninh văn', 'ninh xá', 'ninh xuân', 'ninhiđrin', 'ninivơ', 'niobi', 'níp', 'nít', 'nịt', 'nitơ', 'ni-tơ', 'nitơ đioxit', 'nitơ huyết', 'nitơ lỏng', 'nitơ pentoxit', 'ni-tơ-rát', 'nitramon', 'nitrat', 'nitrat hoá', 'nitro hoá', 'nitrobenzen', 'nitroglixerin', 'nitrophenol', 'nitrophotka', 'nitroxenlulozơ', 'nitrua', 'nitsơ f.', 'níu', 'níu áo', 'niu đêli', 'niu yooc', 'niu zilân', 'niuê', 'niu-tơn', 'niutơn - laibnit (công thức)', 'niutơn ( các định luật )', 'niutơn (các định luật)', 'niutơn (công thức nội suy)', 'niutơn (định luật hấp dẫn)', 'niutơn (nhị thức)', 'niutơn (phương pháp)', 'niutơn (số)', 'niutơn i.', 'niutơn trên mét vuông', 'nivô', 'nixan môtô', 'nizami a. m. i.', 'no', 'nó', 'nò', 'nô', 'nõ', 'nố', 'nồ', 'nỏ', 'nơ', 'nổ', 'nọ', 'nớ', 'nỡ', 'nộ', 'nở', 'nợ', 'no ấm', 'nô bộc', 'nổ bụi', 'nổ bùng', 'no bụng đói mắt', 'nợ chính phủ', 'nợ chính quyền địa phương', 'nổ cướp', 'nở dạ', 'nở dài', 'nợ đìa', 'nô dịch', 'nõ điếu', 'nợ định mức', 'nợ đời', 'no dồn đói dập', 'no đủ', 'nô đùa', 'nợ được chính phủ bảo lãnh', 'nợ được khu vực công bảo lãnh', 'no ên']"
40,nợ nước ngoài của khu vực tư nhân,"['niu-tơn', 'niutơn - laibnit (công thức)', 'niutơn ( các định luật )', 'niutơn (các định luật)', 'niutơn (công thức nội suy)', 'niutơn (định luật hấp dẫn)', 'niutơn (nhị thức)', 'niutơn (phương pháp)', 'niutơn (số)', 'niutơn i.', 'niutơn trên mét vuông', 'nivô', 'nixan môtô', 'nizami a. m. i.', 'no', 'nó', 'nò', 'nô', 'nõ', 'nố', 'nồ', 'nỏ', 'nơ', 'nổ', 'nọ', 'nớ', 'nỡ', 'nộ', 'nở', 'nợ', 'no ấm', 'nô bộc', 'nổ bụi', 'nổ bùng', 'no bụng đói mắt', 'nợ chính phủ', 'nợ chính quyền địa phương', 'nổ cướp', 'nở dạ', 'nở dài', 'nợ đìa', 'nô dịch', 'nõ điếu', 'nợ định mức', 'nợ đời', 'no dồn đói dập', 'no đủ', 'nô đùa', 'nợ được chính phủ bảo lãnh', 'nợ được khu vực công bảo lãnh', 'no ên', 'nở gan', 'nô giỡn', 'nợ gốc của một giao dịch hoán đổi lãi suất', 'nơ guabi m.', 'nổ hạt nhân', 'nở hoa', 'nơ jamêna', 'nợ khê', 'nổ khí', 'nộ khí', 'nộ khí xung thiên', 'nợ khó đòi', 'nổ khối', 'nở khối', 'nọ kia', 'nô lệ', 'nô lệ lớn (hồ)', 'nổ lớn', 'nỡ lòng nào', 'nỗ lực', 'nở mặt nở mày', 'nợ máu', 'nỏ miệng', 'nợ miệng', 'nổ mìn', 'nổ mìn buồng', 'nổ mìn định hướng', 'nổ mìn hoãn xung', 'nổ mìn không lửa', 'nổ mìn lưu cột không khí', 'nổ mìn phân đoạn', 'nổ mìn tạo biên', 'nổ mìn tức thời', 'nổ mìn vi sai', 'nỏ mồm', 'nỏ nan', 'nợ nần', 'nỏ nang', 'nở nang', 'nỡ nào', 'nộ nạt', 'no nê', 'nợ như chúa chổm', 'nô nức', 'nợ nước', 'nợ nước ngoài', 'nợ nước ngoài của chính phủ', 'nợ nước ngoài của khu vực công', 'nợ nước ngoài của khu vực tư nhân']"
40,nổi,"['nợ được khu vực công bảo lãnh', 'no ên', 'nở gan', 'nô giỡn', 'nợ gốc của một giao dịch hoán đổi lãi suất', 'nơ guabi m.', 'nổ hạt nhân', 'nở hoa', 'nơ jamêna', 'nợ khê', 'nổ khí', 'nộ khí', 'nộ khí xung thiên', 'nợ khó đòi', 'nổ khối', 'nở khối', 'nọ kia', 'nô lệ', 'nô lệ lớn (hồ)', 'nổ lớn', 'nỡ lòng nào', 'nỗ lực', 'nở mặt nở mày', 'nợ máu', 'nỏ miệng', 'nợ miệng', 'nổ mìn', 'nổ mìn buồng', 'nổ mìn định hướng', 'nổ mìn hoãn xung', 'nổ mìn không lửa', 'nổ mìn lưu cột không khí', 'nổ mìn phân đoạn', 'nổ mìn tạo biên', 'nổ mìn tức thời', 'nổ mìn vi sai', 'nỏ mồm', 'nỏ nan', 'nợ nần', 'nỏ nang', 'nở nang', 'nỡ nào', 'nộ nạt', 'no nê', 'nợ như chúa chổm', 'nô nức', 'nợ nước', 'nợ nước ngoài', 'nợ nước ngoài của chính phủ', 'nợ nước ngoài của khu vực công', 'nợ nước ngoài của khu vực tư nhân', 'nợ nước ngoài của quốc gia', 'nõ nường', 'nợ quá hạn', 'nợ quá hạn thanh toán', 'nợ quốc gia', 'nổ ran', 'nở ruột nở gan', 'nổ súng', 'nỡ tâm', 'nỡ tay', 'nô tì', 'nơ trang lơng', 'nở vì nhiệt', 'nổ xon khí', 'noãn', 'noãn bào', 'noãn cầu', 'noãn giao', 'noãn hoàng', 'noãn sào', 'nobeli', 'nôben a.', 'nóc', 'nốc', 'nọc', 'nóc ao', 'nốc ao', 'nọc cấy', 'nọc cổ', 'nọc độc', 'nóc gia', 'nóc hờ', 'nọc ong', 'nọc rắn', 'nôctuyêc', 'nôen', 'nô-en', 'nof', 'nofơc', 'noi', 'nói', 'nòi', 'nôi', 'nối', 'nồi', 'nỗi', 'nỏi', 'nơi', 'nổi']"
40,nói chuyện,"['nợ nước ngoài của khu vực công', 'nợ nước ngoài của khu vực tư nhân', 'nợ nước ngoài của quốc gia', 'nõ nường', 'nợ quá hạn', 'nợ quá hạn thanh toán', 'nợ quốc gia', 'nổ ran', 'nở ruột nở gan', 'nổ súng', 'nỡ tâm', 'nỡ tay', 'nô tì', 'nơ trang lơng', 'nở vì nhiệt', 'nổ xon khí', 'noãn', 'noãn bào', 'noãn cầu', 'noãn giao', 'noãn hoàng', 'noãn sào', 'nobeli', 'nôben a.', 'nóc', 'nốc', 'nọc', 'nóc ao', 'nốc ao', 'nọc cấy', 'nọc cổ', 'nọc độc', 'nóc gia', 'nóc hờ', 'nọc ong', 'nọc rắn', 'nôctuyêc', 'nôen', 'nô-en', 'nof', 'nofơc', 'noi', 'nói', 'nòi', 'nôi', 'nối', 'nồi', 'nỗi', 'nỏi', 'nơi', 'nổi', 'nới', 'nội', 'nội á', 'nội an', 'nồi áp suất', 'nồi ba', 'nồi ba mươi', 'nội bào tử', 'nổi bật', 'nói bẩy', 'nồi bảy', 'nội bì', 'nội biên', 'nội bộ', 'nói bỡn', 'nói bóng', 'nói bông', 'nói bóng gió', 'nổi bọt', 'nội các', 'nói cạnh', 'nội cảnh', 'nói cạnh nói khóe', 'nối cấp máy điện', 'nổi cáu', 'nói chặn (nói chận)', 'nói chênh', 'nồi chỉ', 'nói chí đáng', 'nội chiến', 'nội chiến anh', 'nội chiến la mã', 'nội chiến lần thứ ba ở trung quốc', 'nội chiến lần thứ hai ở trung quốc', 'nội chiến lần thứ nhất ở trung quốc', 'nội chiến mĩ 1861 - 65', 'nội chiến tây ban nha 1936 - 39', 'nội chiến và cuộc chống can thiệp vũ trang ở nga 1918 - 20', 'nổi chìm', 'nội chính', 'nồi chõ', 'nói cho phải', 'nói chọc', 'nói chơi', 'nói chữ', 'nội chu', 'nói chua', 'nói chung', 'nói chuyện']"
40,nòi giống,"['nơi', 'nổi', 'nới', 'nội', 'nội á', 'nội an', 'nồi áp suất', 'nồi ba', 'nồi ba mươi', 'nội bào tử', 'nổi bật', 'nói bẩy', 'nồi bảy', 'nội bì', 'nội biên', 'nội bộ', 'nói bỡn', 'nói bóng', 'nói bông', 'nói bóng gió', 'nổi bọt', 'nội các', 'nói cạnh', 'nội cảnh', 'nói cạnh nói khóe', 'nối cấp máy điện', 'nổi cáu', 'nói chặn (nói chận)', 'nói chênh', 'nồi chỉ', 'nói chí đáng', 'nội chiến', 'nội chiến anh', 'nội chiến la mã', 'nội chiến lần thứ ba ở trung quốc', 'nội chiến lần thứ hai ở trung quốc', 'nội chiến lần thứ nhất ở trung quốc', 'nội chiến mĩ 1861 - 65', 'nội chiến tây ban nha 1936 - 39', 'nội chiến và cuộc chống can thiệp vũ trang ở nga 1918 - 20', 'nổi chìm', 'nội chính', 'nồi chõ', 'nói cho phải', 'nói chọc', 'nói chơi', 'nói chữ', 'nội chu', 'nói chua', 'nói chung', 'nói chuyện', 'nồi cổ cong', 'nói có sách, mách có chứng', 'nổi cơn', 'nội công', 'nơi cư trú', 'nơi cư trú của cá nhân', 'nói của đáng tội', 'nói cứng', 'nói đãi bôi', 'nổi danh', 'nội đao', 'nồi đất', 'nối dây', 'nồi đáy', 'nổi dậy', 'nói đế', 'nói đếm', 'nội địa', 'nói điêu', 'nối điêu', 'nồi đình', 'nổi đình đám', 'nói dóc', 'nội độc tố', 'nói dối', 'nối dõi', 'nói đổng', 'nối dòng', 'nội động', 'nội động từ', 'nói đớt', 'nói đùa', 'nội duệ', 'nội dung', 'nói đúng ra', 'nối đuôi', 'nội đường', 'nơi đường giao nhau cùng mức', 'nói gần nói xa', 'nói gay', 'nổi ghen', 'nói gì', 'nói gì thì nói', 'nới giá', 'nội giám', 'nổi giận', 'nội gián', 'nối giáo cho giặc', 'nòi giống']"
40,nói lên,"['nói chung', 'nói chuyện', 'nồi cổ cong', 'nói có sách, mách có chứng', 'nổi cơn', 'nội công', 'nơi cư trú', 'nơi cư trú của cá nhân', 'nói của đáng tội', 'nói cứng', 'nói đãi bôi', 'nổi danh', 'nội đao', 'nồi đất', 'nối dây', 'nồi đáy', 'nổi dậy', 'nói đế', 'nói đếm', 'nội địa', 'nói điêu', 'nối điêu', 'nồi đình', 'nổi đình đám', 'nói dóc', 'nội độc tố', 'nói dối', 'nối dõi', 'nói đổng', 'nối dòng', 'nội động', 'nội động từ', 'nói đớt', 'nói đùa', 'nội duệ', 'nội dung', 'nói đúng ra', 'nối đuôi', 'nội đường', 'nơi đường giao nhau cùng mức', 'nói gần nói xa', 'nói gay', 'nổi ghen', 'nói gì', 'nói gì thì nói', 'nới giá', 'nội giám', 'nổi giận', 'nội gián', 'nối giáo cho giặc', 'nòi giống', 'nói giọng mũi', 'nói gỡ', 'nói gở', 'noi gót', 'nối gót', 'noi gương', 'nồi hai', 'nồi hãm', 'nồi hầm', 'nội hàm', 'nồi hấp', 'nổi hiệu', 'nội hóa', 'nội họa', 'nội hoàng', 'nồi hơi', 'nồi hơi có balông', 'nồi hơi có ga', 'nồi hơi ống nước', 'nồi hơi ống nước đứng', 'nồi hơi ống nước ngang', 'nồi hơi tận dụng nhiệt', 'nồi hơi thu hồi', 'nồi hơi tích nhiệt', 'nói hớt', 'nói hường', 'nói hươu nói vượn', 'nói kẻ', 'nói kể', 'nói khan nói vã', 'nói kháy', 'nói khéo', 'nói khó', 'nối khố', 'nội khoa', 'nội khóa', 'nội khoa dã chiến', 'nói khoác', 'nói không', 'nội kinh', 'nói lái', 'nói lẩm bẩm', 'nói lảng', 'nói láo', 'nói lắp', 'nội lệ', 'nói lệch', 'nói lén', 'nói lên']"
40,nỗi niềm,"['nối giáo cho giặc', 'nòi giống', 'nói giọng mũi', 'nói gỡ', 'nói gở', 'noi gót', 'nối gót', 'noi gương', 'nồi hai', 'nồi hãm', 'nồi hầm', 'nội hàm', 'nồi hấp', 'nổi hiệu', 'nội hóa', 'nội họa', 'nội hoàng', 'nồi hơi', 'nồi hơi có balông', 'nồi hơi có ga', 'nồi hơi ống nước', 'nồi hơi ống nước đứng', 'nồi hơi ống nước ngang', 'nồi hơi tận dụng nhiệt', 'nồi hơi thu hồi', 'nồi hơi tích nhiệt', 'nói hớt', 'nói hường', 'nói hươu nói vượn', 'nói kẻ', 'nói kể', 'nói khan nói vã', 'nói kháy', 'nói khéo', 'nói khó', 'nối khố', 'nội khoa', 'nội khóa', 'nội khoa dã chiến', 'nói khoác', 'nói không', 'nội kinh', 'nói lái', 'nói lẩm bẩm', 'nói lảng', 'nói láo', 'nói lắp', 'nội lệ', 'nói lệch', 'nói lén', 'nói lên', 'nói leo', 'nói lếu nói láo', 'nối liền', 'nói liều', 'nói lịu', 'nói loạn', 'nổi loạn', 'nội loạn', 'nói lối', 'nối lời', 'nói lóng', 'nỗi lòng', 'nói lót', 'nội lực', 'nói lửng', 'nói lưỡng', 'nội mạc tử cung', 'nói mát', 'nói mê', 'nói mép', 'nói miệng', 'nỗi mình', 'nói mò', 'nội mô', 'nói móc', 'nội mông', 'nồi mười', 'nói năng', 'nội năng', 'nổi nênh', 'nói ngang', 'noi nghĩa ở nhân', 'nối nghiệp', 'nói ngoa', 'nội ngoại tương quan', 'nối ngôi', 'nói ngon nói ngọt', 'nói ngọng', 'nói ngọt', 'nội nguyên phân', 'nỗi nhà', 'nỗi nhà báo đáp', 'nội nhân', 'nói nhăng nói cuội', 'nội nhật', 'nói nhịu', 'nói nhỏ', 'nội nhũ', 'nỗi niềm']"
